year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,diversion_rate,avg_delay_minutes_per_flight,high_delay
2010,5,EV,Atlantic Southeast Airlines,ELP,"El Paso, TX: El Paso International",56.0,7.0,3.74,0.0,1.0,0.0,2.26,0.0,0.0,361.0,192.0,0.0,18.0,0.0,151.0,0.125,0.0,0.0,6.446428571428571,0
2019,9,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",166.0,30.0,7.9,1.26,10.11,0.0,10.74,3.0,1.0,2097.0,612.0,61.0,337.0,0.0,1087.0,0.18072289156626506,0.018072289156626505,0.006024096385542169,12.632530120481928,0
2007,10,CO,Continental Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",177.0,21.0,6.63,0.62,8.17,0.0,5.58,0.0,1.0,1138.0,507.0,36.0,228.0,0.0,367.0,0.11864406779661017,0.0,0.005649717514124294,6.429378531073446,0
2008,5,MQ,American Eagle Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",203.0,65.0,17.54,0.66,19.04,0.0,27.76,1.0,0.0,3073.0,854.0,61.0,764.0,0.0,1394.0,0.32019704433497537,0.0049261083743842365,0.0,15.137931034482758,1
2004,3,NW,Northwest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",240.0,61.0,21.02,0.21,35.6,0.0,4.17,0.0,2.0,3120.0,1039.0,15.0,1784.0,0.0,282.0,0.25416666666666665,0.0,0.008333333333333333,13.0,1
2020,7,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",953.0,49.0,12.85,7.14,17.05,1.0,10.96,7.0,7.0,3497.0,605.0,674.0,831.0,111.0,1276.0,0.05141657922350472,0.007345225603357817,0.007345225603357817,3.6694648478488983,0
2007,9,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",360.0,73.0,18.72,1.14,5.69,0.53,46.92,1.0,2.0,2981.0,524.0,46.0,237.0,10.0,2164.0,0.20277777777777778,0.002777777777777778,0.005555555555555556,8.280555555555555,1
2013,2,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",56.0,11.0,2.19,1.0,2.65,0.0,5.16,2.0,0.0,609.0,163.0,37.0,95.0,0.0,314.0,0.19642857142857142,0.03571428571428571,0.0,10.875,0
2019,4,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",83.0,10.0,4.95,0.13,1.43,0.0,3.5,1.0,0.0,518.0,192.0,20.0,115.0,0.0,191.0,0.12048192771084337,0.012048192771084338,0.0,6.240963855421687,0
2021,11,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",29.0,6.0,1.88,0.0,0.74,0.0,3.38,0.0,0.0,334.0,86.0,0.0,42.0,0.0,206.0,0.20689655172413793,0.0,0.0,11.517241379310345,1
2024,10,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",197.0,25.0,9.19,0.0,6.17,0.0,9.64,1.0,0.0,1256.0,449.0,0.0,230.0,0.0,577.0,0.12690355329949238,0.005076142131979695,0.0,6.375634517766497,0
2021,3,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",363.0,26.0,20.0,1.0,0.0,0.0,5.0,7.0,1.0,1406.0,1174.0,23.0,0.0,0.0,209.0,0.07162534435261708,0.01928374655647383,0.0027548209366391185,3.8732782369146004,0
2003,9,CO,Continental Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",479.0,71.0,6.43,0.08,45.31,0.0,19.18,1.0,0.0,3310.0,241.0,2.0,2008.0,0.0,1059.0,0.14822546972860126,0.0020876826722338203,0.0,6.9102296450939455,0
2006,12,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",210.0,50.0,19.74,6.74,5.68,0.0,17.85,8.0,0.0,2491.0,585.0,463.0,314.0,0.0,1129.0,0.23809523809523808,0.0380952380952381,0.0,11.861904761904762,1
2024,5,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",906.0,177.0,57.69,9.18,31.18,1.2,77.75,0.0,1.0,14624.0,5186.0,454.0,1128.0,63.0,7793.0,0.19536423841059603,0.0,0.0011037527593818985,16.141280353200884,0
2019,3,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1272.0,111.0,24.63,0.77,51.37,0.06,34.17,12.0,0.0,7439.0,1621.0,43.0,2503.0,5.0,3267.0,0.08726415094339622,0.009433962264150943,0.0,5.848270440251572,0
2024,5,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",62.0,21.0,10.23,1.99,1.83,1.0,5.94,0.0,1.0,3309.0,1796.0,360.0,105.0,651.0,397.0,0.3387096774193548,0.0,0.016129032258064516,53.37096774193548,1
2012,8,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",112.0,39.0,9.62,0.0,24.52,0.0,4.85,0.0,4.0,2040.0,265.0,0.0,1300.0,0.0,475.0,0.3482142857142857,0.0,0.03571428571428571,18.214285714285715,1
2004,12,CO,Continental Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",92.0,18.0,6.07,1.94,9.44,0.11,0.44,0.0,0.0,739.0,406.0,117.0,206.0,2.0,8.0,0.1956521739130435,0.0,0.0,8.032608695652174,0
2009,4,US,US Airways Inc.,PDX,"Portland, OR: Portland International",180.0,24.0,12.93,0.0,3.81,0.0,7.26,0.0,0.0,1135.0,615.0,0.0,121.0,0.0,399.0,0.13333333333333333,0.0,0.0,6.305555555555555,0
2009,2,9E,Pinnacle Airlines Inc.,LAN,"Lansing, MI: Capital Region International",26.0,2.0,0.0,0.0,0.17,0.0,1.83,1.0,0.0,144.0,0.0,0.0,10.0,0.0,134.0,0.07692307692307693,0.038461538461538464,0.0,5.538461538461538,0
2009,5,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4752.0,658.0,163.62,49.37,118.34,9.39,317.28,8.0,1.0,33617.0,7686.0,3750.0,5646.0,271.0,16264.0,0.13846801346801346,0.0016835016835016834,0.00021043771043771043,7.074284511784512,0
2018,6,ZW,Air Wisconsin Airlines Corp,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",52.0,10.0,4.02,0.0,1.89,0.0,4.09,3.0,1.0,1046.0,404.0,0.0,126.0,0.0,516.0,0.19230769230769232,0.057692307692307696,0.019230769230769232,20.115384615384617,0
2022,4,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",25.0,5.0,0.07,0.0,3.32,0.0,1.61,1.0,0.0,345.0,8.0,0.0,226.0,0.0,111.0,0.2,0.04,0.0,13.8,1
2018,1,AX,Trans States Airlines,CAK,"Akron, OH: Akron-Canton Regional",21.0,7.0,2.29,0.0,2.46,0.0,2.26,2.0,0.0,329.0,106.0,0.0,69.0,0.0,154.0,0.3333333333333333,0.09523809523809523,0.0,15.666666666666666,1
2010,5,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",150.0,50.0,6.47,0.89,42.63,0.0,0.0,0.0,1.0,2511.0,368.0,42.0,2101.0,0.0,0.0,0.3333333333333333,0.0,0.006666666666666667,16.74,1
2022,11,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",110.0,7.0,3.04,0.0,1.83,0.0,2.13,2.0,0.0,368.0,68.0,0.0,44.0,0.0,256.0,0.06363636363636363,0.01818181818181818,0.0,3.3454545454545452,0
2014,2,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",391.0,48.0,17.97,3.69,12.89,0.0,13.45,17.0,0.0,2331.0,780.0,394.0,509.0,0.0,648.0,0.12276214833759591,0.043478260869565216,0.0,5.961636828644501,0
2009,1,OO,SkyWest Airlines Inc.,IYK,"Inyokern, CA: Inyokern Airport",75.0,1.0,0.03,0.0,0.0,0.0,0.97,1.0,0.0,33.0,1.0,0.0,0.0,0.0,32.0,0.013333333333333334,0.013333333333333334,0.0,0.44,0
2012,3,MQ,American Eagle Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",225.0,35.0,11.22,3.7,12.08,0.0,8.0,5.0,1.0,1498.0,544.0,142.0,417.0,0.0,395.0,0.15555555555555556,0.022222222222222223,0.0044444444444444444,6.657777777777778,0
2008,6,FL,AirTran Airways Corporation,STL,"St. Louis, MO: St Louis Lambert International",150.0,24.0,6.28,0.67,5.6,0.0,11.44,0.0,0.0,1411.0,431.0,41.0,309.0,0.0,630.0,0.16,0.0,0.0,9.406666666666666,0
2021,2,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",48.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,444.0,103.0,237.0,104.0,0.0,0.0,0.125,0.0,0.0,9.25,0
2007,7,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",865.0,141.0,28.86,3.04,49.23,0.0,59.87,5.0,1.0,9176.0,1869.0,501.0,3057.0,0.0,3749.0,0.1630057803468208,0.005780346820809248,0.0011560693641618498,10.608092485549133,0
2019,1,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018,2,G7,GoJet Airlines LLC d/b/a United Express,JAX,"Jacksonville, FL: Jacksonville International",25.0,6.0,0.51,0.81,1.48,0.0,3.21,1.0,0.0,978.0,18.0,659.0,46.0,0.0,255.0,0.24,0.04,0.0,39.12,1
2022,11,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",27.0,4.0,1.0,0.96,1.22,0.0,0.82,0.0,0.0,149.0,25.0,51.0,30.0,0.0,43.0,0.14814814814814814,0.0,0.0,5.518518518518518,0
2007,5,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",180.0,20.0,9.3,1.97,5.01,0.0,3.72,0.0,1.0,872.0,467.0,125.0,128.0,0.0,152.0,0.1111111111111111,0.0,0.005555555555555556,4.844444444444444,0
2020,9,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,1.7647058823529411,0
2023,9,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",36.0,4.0,0.0,0.13,1.76,0.0,2.11,0.0,0.0,152.0,0.0,9.0,76.0,0.0,67.0,0.1111111111111111,0.0,0.0,4.222222222222222,0
2007,9,FL,AirTran Airways Corporation,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",90.0,11.0,5.21,1.0,2.1,0.0,2.69,1.0,0.0,454.0,195.0,38.0,118.0,0.0,103.0,0.12222222222222222,0.011111111111111112,0.0,5.044444444444444,0
2007,12,9E,Pinnacle Airlines Inc.,MEM,"Memphis, TN: Memphis International",3336.0,1062.0,235.48,30.24,360.25,0.41,435.63,198.0,3.0,75624.0,25941.0,4321.0,13792.0,11.0,31559.0,0.3183453237410072,0.05935251798561151,0.0008992805755395684,22.66906474820144,1
